UserID,ItemID,Timestamp
769071,3215053,1511881835
333542,3615843,1511770550
886625,3839269,1512041806
864076,1250064,1512007788
388640,2110341,1512175856
895605,2472592,1511825458
158924,4964927,1512214351
413742,482493,1511938453
475259,258311,1511790901
85035,2897813,1511871213
882551,403950,1511579530
663671,2639337,1512199470
874215,3122135,1512132389
751255,4088511,1511676798
382013,2016376,1511877941
167889,792526,1512190582
670157,1004964,1511962853
1014882,899479,1512268711
20518,40902,1511822456
87429,297509,1511768498
791994,706810,1511673441
55285,4797923,1512192371
845614,5044078,1512211350
866235,4227358,1511949608
378032,1294861,1511937999
847006,3286953,1511841881
412391,3000933,1511966383
642789,1596276,1511613320
763151,387465,1512099898
998701,277901,1511695336
657247,2557999,1512025130
447816,1161220,1512306807
781683,1631329,1511875301
553502,1892933,1511748344
493043,3477633,1511875558
196496,331068,1512281686
762340,3491158,1511696695
545594,2057072,1512308089
316318,2850795,1512183185
973973,4160563,1511965991
642688,4998168,1511961416
496961,4197021,1511782340
470270,4066087,1511610259
9603,2599294,1512271476
44316,309462,1512202405
883956,3603359,1512302742
364809,4758068,1512036983
76322,3496166,1511876665
218585,4133258,1511674465
326367,4206583,1511928232
401177,3181566,1512096498
12920,1360561,1511588300
549612,4777971,1511854412
549765,4127721,1512281754
185011,3373622,1511568332
237169,1675076,1512218442
945900,518581,1511832710
544333,1117939,1512091415
923436,5009650,1511859307
131864,1590992,1512216925
277655,3788767,1511785865
605585,4736400,1512047006
668983,2083574,1512107053
333050,2484493,1511709097
49028,4862918,1512277272
3106,2667139,1512087226
582204,4901994,1511769600
40001,2434871,1512098044
142259,2308308,1512233159
939543,4995117,1512226499
670716,4835134,1512219889
696297,3597959,1512291265
162825,5064900,1512173275
43686,2947490,1512023247
946332,578978,1511902840
615484,3924413,1512196788
369602,4025684,1511879598
621786,1064754,1512000550
196966,3668244,1511964809
635981,526915,1512202196
959857,1520896,1511602508
134363,3617993,1512208020
536435,3121047,1511665459
690598,1000636,1512055602
281041,2421547,1511830069
49892,950004,1511595531
603673,962505,1512310130
297217,577306,1511873937
59443,2421835,1511773522
85468,3237415,1511838288
476918,3974260,1511675552
893465,2760436,1511763096
843706,4778548,1512016814
946742,673108,1512288598
853747,1139977,1511784977
648404,5139135,1511623806
512336,3781182,1511999393
107422,3881033,1512019466
185295,770658,1512191175
982680,4670231,1511957276
406862,2669812,1511788903
862865,1340496,1511615225
613903,924112,1511971257
457579,800157,1511946415
335927,3891312,1511747820
579402,690941,1512022350
915354,3670486,1511709312
240089,3427154,1512222695
312903,5035023,1511846088
577932,5140432,1512206928
753752,5008605,1511931931
150198,199495,1511789451
333543,1718588,1512021000
185878,1135692,1511662066
654321,1679058,1512213503
1010395,2593146,1512285749
190008,1535337,1511618076
90730,2373690,1511543712
7244,4977923,1511618121
139519,3267152,1512270112
546427,613794,1511748415
670471,1858095,1511971318
330678,5159961,1511617384
952638,2859283,1512096734
280723,1096479,1511620959
59016,4111633,1511603390
102274,725810,1511785283
378493,4644144,1512309870
95244,3565056,1512198698
185284,3763205,1511956010
727359,30441,1511798125
159620,2798663,1511700149
578879,1733166,1511674720
908863,3655566,1512025317
53068,5137051,1512139790
871864,4685098,1511871528
20235,2418224,1511969698
775815,3629812,1512173536
595322,747833,1512287445
692370,265985,1512142076
696891,4801134,1511931953
709397,938311,1512260045
175365,33486,1511690575
752623,2602290,1511942096
403047,2864539,1511931323
141021,2360311,1511676912
777529,3493772,1512292795
166670,696421,1511965720
661521,893452,1511691354
845006,1553774,1512117369
608840,3704159,1511752947
601717,3640189,1512056062
516034,3223059,1511675060
645269,5028557,1512210580
18652,1554763,1511872697
2912,4521158,1511658232
116449,3289504,1512043736
168639,2046757,1511760352
85908,5026670,1511684296
779184,298898,1512294329
25871,2967582,1511765616
476633,1054755,1511705429
175482,4828228,1512053633
899703,1787998,1511850787
24032,2635104,1511934245
152942,1542980,1512044065
238733,4501784,1511942053
916963,4453874,1511712007
319323,4676098,1511572351
951906,2962590,1512149753
202984,3775845,1512011704
40056,4367683,1512311295
590618,1900069,1511582725
25216,3591405,1511885257
127194,2081772,1512217992
747644,4294160,1511670335
875626,710515,1512271387
471899,2527109,1511951543
327391,907675,1512197085
828234,4359170,1511916556
87059,4903731,1511665252
40733,2939098,1511962534
378335,334828,1512231940
765040,3107157,1512288162
320711,579335,1512138873
444247,4404965,1512050121
754901,2463161,1512124454
96562,2659538,1511722513
156570,1707698,1512091317
524215,4028538,1511871517
527103,2624844,1512041297
223244,3399623,1512196702
264348,797164,1511580377
993742,1634947,1511874465
520643,5002384,1512086201
96130,3786986,1511881484
218931,3286807,1512021802
913210,3598720,1511605134
507902,3677635,1512195968
891661,2050215,1512145879
834646,2666118,1511703755
267685,1203282,1512143576
500640,1385795,1512279805
504546,4326256,1512107334
318304,4856580,1511877724
667893,467739,1512104448
394267,4095880,1511794894
1011525,3006495,1512052904
274291,3019597,1512010956
50215,760599,1512050712
947841,495932,1511597398
494717,152490,1511757880
874916,3844773,1512044945
864063,3135252,1511838507
837402,2031402,1511622599
994516,4144567,1512272188
436117,3388117,1512108213
175689,3975162,1511666241
320642,4528472,1511950016
186856,2575265,1511680862
625225,1611760,1511786160
343163,3175488,1511682696
909823,3365058,1512181040
827173,4028798,1512024346
666647,2094032,1511923367
550410,810341,1511923012
99316,2815838,1511571243
254925,232049,1512306373
340231,33733,1512049816
456005,5111083,1512286406
679467,3894169,1512308521
540082,4479636,1511614221
712341,2979334,1512187968
276858,3292567,1511576765
295822,896574,1512015942
994015,302787,1511713494
245739,4142764,1511791701
302078,3523162,1511920590
745518,1849299,1511604490
101636,257772,1511758707
800107,1988914,1511876737
47381,4263046,1511664943
727725,958180,1511795608
1011715,2310209,1512126088
883807,2585651,1512110585
294356,1200725,1512059712
6568,4147382,1511749621
221404,2442633,1511760490
764443,125367,1512268387
307818,4588531,1511851640
892257,4747431,1511854394
938882,59810,1512013799
4740,4295652,1511773728
185357,2380055,1511929413
93173,4628722,1512050390
594977,879607,1511688300
927337,3437613,1512271746
653911,3615843,1512223142
517528,3698078,1511545474
915412,1214552,1511923500
144520,3566166,1511863481
260558,334674,1511596044
368314,4681909,1511784006
235807,1673997,1511842876
722220,3127094,1511660677
45919,3748403,1512138804
636300,4816932,1511757838
157263,377159,1511778529
248744,5014855,1511942259
917794,1110725,1512180458
634961,3185985,1511787316
789297,1965660,1511600193
646452,2449776,1511688350
174580,3403702,1512140335
113163,2935921,1512008271
727559,223790,1512207878
228322,3377226,1512106221
426318,1596824,1511577903
622403,1239765,1511756805
202212,1304624,1512195339
66185,1074997,1511998331
97591,3388659,1512303953
652630,4701012,1511844455
443630,1474031,1511578257
478860,4760216,1511573671
968154,1557213,1512010640
337305,136702,1511604560
75438,4092285,1512209293
415007,2142190,1512223630
397595,3014920,1511539415
602360,5019820,1511612298
114808,1101169,1512231631
789185,3009693,1511695951
282156,1051527,1511796600
608729,388723,1511602948
411587,781519,1511949909
1014321,680997,1511597728
920460,2528079,1511665145
969381,2044918,1511597631
952729,2554667,1511614991
136585,3829029,1512263053
549488,1013473,1511963023
739062,4608329,1511700071
155486,420871,1512053621
468513,4475965,1512184458
567283,1413484,1512312517
925989,3822552,1512110260
1013624,2204240,1511650309
519400,1203410,1512260607
10112,4501804,1512195777
728667,3557522,1512216763
958546,4903813,1511762430
135160,77547,1511857096
221315,630344,1511925490
372581,322434,1511741744
476991,1628777,1511927571
553636,1016125,1511952867
781156,2992988,1512117243
791336,595017,1511983120
826854,2013061,1512280989
522719,1607356,1512264414
968693,3251096,1512194460
183540,2637885,1512128603
492139,2825346,1511610770
19537,351852,1511860563
800681,1509041,1512213864
123161,693820,1512231225
381067,3984672,1512116569
783669,2250375,1512050229
27584,4524469,1512277918
381694,1619357,1511741940
797606,4328220,1511936497
421888,2906464,1511958918
337797,4271829,1511858283
478911,2762162,1511966613
399500,1345077,1512261730
213904,1155935,1511926227
487172,4170014,1511780324
891353,332541,1512053111
828997,493382,1511791120
982019,1783189,1512300010
422946,2279912,1511655348
574144,3921156,1511786241
400659,1165957,1512128114
239373,2090462,1512095681
522686,4740906,1511857377
166145,2963719,1512207853
615651,1385795,1512128240
244928,4986520,1512307628
754823,720345,1512222749
453055,3937860,1511954815
176209,2433761,1512269811
686366,2250074,1512296177
1156,448235,1512223681
972699,4413656,1512127932
822355,688940,1512138494
620318,2418238,1512049273
435684,581010,1511763614
469341,2487856,1511619463
644043,178975,1511762092
779484,2230884,1512225720
982209,1535294,1512105624
150607,258372,1511739669
885706,1483471,1511570250
27879,4632976,1511607922
956382,3725864,1511952399
321080,2550490,1511767550
37837,4675587,1511940059
426882,2455175,1511607308
896320,3431891,1511855293
678409,4150162,1511695433
296309,4864438,1511646981
966973,4261778,1511873362
659701,37612,1512203523
835271,2487905,1511619963
116913,2169229,1511970573
324936,537914,1512179446
914154,704801,1511948432
247745,3177215,1511928752
790623,904778,1511923419
456963,3875286,1512183852
400880,3703020,1512203518
13025,2964177,1512046165
251119,3318630,1512280837
308197,3196759,1511689282
475647,4659788,1511955511
774096,3848162,1512050245
85182,832989,1511664025
130069,1972977,1512044043
272228,1723141,1512045476
679262,1408548,1511917112
993259,4301063,1512269392
146215,2237595,1512091662
624198,1416927,1511705697
863908,3420515,1511829260
659902,3392915,1511788031
223427,3191668,1512092589
956505,2082610,1511958426
69801,2800365,1511664173
785529,3093407,1511712033
908818,5056852,1512056821
279247,2739326,1511941804
891164,1840210,1511852922
7826,4813496,1512280368
716561,806185,1512146227
721569,140247,1512217331
634259,2538178,1511930180
483893,3485136,1511539759
155972,2010219,1512107174
449736,292637,1511824187
605580,4450518,1512182395
794675,2503948,1512264476
834165,4047654,1512120155
966579,1613902,1512043162
502254,1015627,1512226619
433863,424510,1511966174
203553,5080375,1511569345
330123,587541,1511748004
908192,3173495,1512011693
962718,325444,1511755776
154551,2596156,1511705508
425596,1042152,1511576330
90221,4831742,1512292257
987744,157307,1511938354
452341,465881,1511831754
265753,4853382,1511765390
538154,65244,1512279164
75234,2036420,1512220230
262920,3301155,1511793377
661712,173517,1512205538
368163,2933867,1512196744
571345,3023716,1511610276
636153,1799231,1512285612
356752,4764401,1511841878
886446,57800,1511649678
898422,4110859,1512274907
695934,4813970,1512037593
520256,4981660,1511674592
917017,5093048,1512225924
357206,529969,1511786145
653571,1917668,1511562792
586658,2360365,1511598894
367691,2521805,1512273532
734849,870280,1512061955
200389,1249393,1511782601
701340,4625744,1511800093
158261,1994949,1511696508
160194,5022055,1512182714
853093,2850412,1511926399
22198,3944567,1511687718
69162,3662543,1512105800
537687,1818346,1512031950
377289,771699,1511617347
630979,1271587,1512210636
378001,2770459,1511683033
1012075,2760863,1512048496
615484,1391253,1512214504
72579,732644,1511848245
905956,3321965,1512131127
360870,959113,1511857160
165554,3519806,1512298926
795856,2049336,1512097531
657581,1802045,1511658322
209157,3501302,1512205577
534956,3874427,1511833304
545290,2442089,1511839247
374542,4768665,1511659443
913185,3190578,1511712129
323941,1392320,1512187944
349918,2201805,1512226724
468191,4303500,1511843003
785915,3253147,1511587429
295046,889915,1511699700
25302,3193075,1511768223
355935,950487,1511941143
885265,4319015,1512080754
298827,691172,1512226512
964212,48995,1512012231
228645,7966,1512022807
820850,4759826,1511936340
250259,1353580,1511788155
931818,5070667,1512184633
430841,1614031,1512221044
113025,1551461,1512097379
25072,71522,1512267123
672045,4176111,1511859905
213817,1937271,1512197754
610373,1233647,1512043059
31914,1253357,1512226538
749055,4940506,1512019801
725045,1818988,1511695333
955423,1319220,1512007575
990206,1501154,1511596142
969394,2622621,1512054666
883276,4448187,1512010367
986923,3224386,1511611048
312045,5103032,1511946720
45823,987703,1511880154
957497,3095901,1512130815
943371,3763206,1511961137
692483,1741506,1512309247
676727,3448428,1511933163
743023,2601044,1511759386
391265,4559941,1511962334
762426,3197552,1512276706
182610,2729603,1512227490
58593,465364,1511963490
791506,2739959,1512004613
281661,1961211,1512281682
4974,2964774,1512271295
625434,1070900,1512120261
491043,1809241,1511619315
910478,4606426,1511957365
520716,66846,1512180079
899715,4261030,1511699046
128002,1148375,1512097873
407715,4161778,1511927064
280627,813858,1511751002
325149,1977076,1512307151
625496,1853155,1512017478
622497,3035947,1512271351
50100,397260,1511940783
62956,2515358,1512001087
746334,2049024,1512279469
193242,2693942,1512045523
536032,715846,1511754545
232623,4883088,1511880644
467241,3571226,1512231954
139847,941253,1511883056
744594,4379748,1512208439
130381,3441596,1511581932
603133,3952960,1512196307
709906,2020265,1511758122
724915,3520611,1511722780
826076,2206145,1512269823
1006271,719368,1512313671
373184,3753045,1512100808
295734,3394965,1511618668
303043,1855615,1512177839
596614,1236097,1512185292
552884,1779709,1511969294
75994,4548409,1511591019
449555,3892170,1511656748
827312,1774577,1512047223
217758,4524404,1512104243
421063,3935628,1512225773
271530,3815149,1511676782
804969,216257,1512179136
875624,5013095,1512189423
887147,428661,1511668565
641749,3117623,1511610121
917255,3745161,1511746613
475849,3588796,1512184910
747366,2429639,1512105498
638466,4786782,1511916363
11470,3917035,1511710859
949893,3527383,1511811342
323738,2858103,1511580686
311679,316244,1511594392
225843,106941,1512019081
304453,2530533,1511612663
879444,3451212,1511780407
660845,3529838,1511788050
923372,3338330,1512026770
184805,219566,1511609737
312730,3086767,1512107353
860705,1034594,1511776435
257976,842654,1512312326
531376,3667170,1511787616
455295,2608395,1511774679
550928,4297333,1512306645
187852,2867965,1512038758
640482,2360940,1511962789
772841,903467,1511671501
124696,2305154,1512002847
541226,4868256,1511793752
183626,4025717,1511620237
155181,83028,1512114157
481218,4940506,1511772500
958951,1188002,1511927748
742558,2923697,1511962780
995557,3348882,1512186237
710084,1533813,1511624435
296608,3811685,1511674615
640583,3452114,1511871099
492737,907170,1512196446
617990,2933216,1511950707
335115,4572336,1512105749
445235,4906665,1511614224
604425,1952937,1512040842
69307,3640505,1512310201
420385,3165733,1511764920
50387,950958,1511948390
61001,3784054,1511571556
477180,4614777,1511835628
190378,4742596,1512316232
131458,1655491,1512199533
125447,2830678,1512058705
974452,4325090,1512283206
747426,660752,1512203260
693108,2302612,1512112711
484118,3115340,1512277404
836603,388282,1512289782
635239,1466330,1512261851
559782,3782510,1512026413
173233,581441,1512290735
460300,1743768,1512291927
170795,4247342,1512199450
945525,1647600,1511857055
541378,448817,1511701859
823125,1176759,1512010864
23322,4206176,1512193184
374148,1969473,1512193366
807301,2298066,1511709437
233862,1250568,1512111423
986763,4778325,1512186132
116294,3378629,1511881046
326386,959248,1511756224
268302,46207,1512015824
884086,2249289,1512141051
93513,3576275,1511844855
835618,452705,1511834294
109189,2051155,1512271254
976406,4656361,1512264796
662890,190814,1512174213
744780,4954095,1511960351
249236,2790543,1512082934
548174,4657932,1512100627
19253,2309029,1511684964
777854,4087261,1512139002
639498,2030228,1512276305
382897,3978531,1512011914
321807,2654705,1511941379
404700,3251510,1512054151
377204,5137191,1511896637
287592,143803,1511751924
236295,1404480,1512095964
669990,2820154,1511911929
62909,3966293,1512101957
7308,1815661,1512272257
80112,2765628,1512200659
417868,4947366,1512016607
959118,647869,1512262545
451388,4446528,1512310470
401807,311271,1512050265
801597,810484,1512018128
391766,4719949,1512202190
596216,3162217,1512181312
693771,2899127,1512089408
922216,487374,1511748824
155162,4479820,1511554545
619969,5160412,1511796540
891589,1263269,1512135526
943075,1920231,1512087034
277238,3332610,1511686106
115415,2165831,1511848766
408519,4179443,1512212762
987519,1888641,1512140087
508994,4740109,1512220856
330017,568778,1512278762
434032,4529683,1511673870
1012346,3806554,1512262025
1013629,1989857,1511880484
635909,910161,1511794171
906157,3820228,1511592367
244889,1527928,1512046055
476858,3307922,1512277725
932946,4041737,1512305580
356894,3580825,1512219693
179194,1496658,1511788025
474411,1963994,1512270424
261018,4833038,1512175056
442872,3075329,1511772269
940327,1522507,1511579890
337741,4281116,1511586912
604367,3470274,1511659406
875687,5016279,1512291889
142783,3637124,1512060219
755775,1341848,1512291014
105637,3997963,1512211949
476974,3361172,1511713101
371949,391346,1511970636
194873,609992,1512207386
521539,1820437,1512220938
442948,1408353,1511794835
12986,3798000,1511772652
278871,306279,1512304537
567006,110068,1511730199
315062,1403028,1512079503
314290,2746764,1512113896
559099,4819332,1511841115
618403,1172839,1512305795
186599,3634158,1511762205
155057,4236307,1511945099
623764,2077200,1511878578
895870,3932876,1511704559
627304,3945099,1512186362
826622,284504,1511855010
715695,2979334,1512210440
144188,3751320,1511738696
10804,3311035,1512281555
213923,1460382,1511933231
10164,3916174,1512026298
478401,2749151,1511799055
780017,1039642,1512187216
179757,4852837,1512273871
307014,3265343,1512284615
728286,1149932,1512202206
365975,4713098,1511680626
442695,486498,1511682761
54580,4158601,1511685227
691417,885588,1512202215
889917,1484943,1512016281
506051,5074190,1511971441
182184,3909400,1512024934
756761,1778641,1511620799
347921,2444804,1512021875
62366,1480898,1511876749
23505,764449,1512104000
156616,5076029,1512181330
831514,2143304,1512024068
733772,2996051,1511550275
270469,4152738,1511787983
337504,1114788,1511570000
815008,2843360,1511791104
181395,740911,1511756166
300775,3253919,1511620097
800066,3838744,1511581888
50215,760599,1512050712
1016891,2624484,1512013127
383806,1320316,1512276895
444836,129700,1511942965
627176,4568325,1511702415
90568,2896520,1512283144
281939,3240779,1512133285
774301,1907722,1511774776
32394,2679896,1512267714
115982,3150019,1511848781
489667,749558,1512261196
523490,2848855,1512217859
339820,4946561,1512095943
201844,5160703,1512146537
479989,818457,1511668845
612094,3173757,1512200857
162179,812329,1511864772
785588,1426040,1512108968
119905,1684440,1512309840
303756,5134647,1511840731
749436,4838042,1511788246
168646,4401676,1511593974
623108,657483,1512125751
889591,824924,1511880177
686867,3759012,1511922165
174575,4787364,1511679309
694004,1038413,1512265835
794687,2754324,1512097318
443523,1993673,1512187462
239959,5079271,1512104791
556263,1551626,1512032412
1006795,1171091,1511683830
372283,4638137,1511943062
964719,3206932,1511906388
222574,2977882,1512043012
1007078,2120520,1512283470
926070,2665772,1512056928
395419,4978005,1512124321
427013,2146332,1511611310
245668,3934425,1511667586
82078,2215950,1511580041
336278,2148647,1511663755
972545,4940506,1511867283
38968,2610053,1512118682
341445,4802097,1512032206
536865,2307892,1511665183
235990,41484,1512103698
919859,2222517,1512309926
132839,1787384,1512116456
230816,4014543,1511883032
949198,1589561,1512014601
615747,4882589,1511672282
218387,813232,1512053534
54773,1071370,1512177466
943679,2029843,1511792000
366966,3098534,1511617503
397600,1936206,1511688623
1007185,2518024,1512012192
982923,826110,1512025426
11152,394892,1511772744
710421,1315938,1512045574
637460,745433,1511965279
120684,4604577,1512200446
197699,3198952,1512271725
852822,2123409,1511772381
67235,4543640,1511924165
832636,3643674,1511938846
459275,4823934,1512286006
749036,4169435,1511710280
595140,4465229,1512267903
834552,2282331,1511844189
41436,3058847,1511953018
54287,2182950,1511595007
999248,297509,1511581901
464808,1639079,1511870780
661950,598378,1512032298
975085,1402172,1511834152
191334,1166287,1512276554
384892,3828609,1511952239
86864,3829925,1512021124
995655,2113492,1511850306
796863,4651550,1511712253
530238,4222746,1511704890
138300,2101968,1512021168
306709,4443059,1511582177
239346,4584570,1512131656
726285,4876800,1512203794
157576,1207070,1512269084
947992,578223,1511784666
396479,4138308,1512181172
414059,1504890,1511676391
30595,1401161,1511765794
973070,2890336,1511965867
118845,1003148,1511938621
996172,17389,1512280521
566014,2169700,1511783339
446603,1334594,1512000015
872151,367929,1512025190
81909,1494691,1512208442
539905,288767,1511847387
458004,4901991,1511587950
479995,1141196,1512120958
63316,192112,1512218749
31081,2883710,1512145997
363814,3883190,1512283545
1000933,4499112,1511954610
220152,4396281,1512129821
663112,4836492,1512306477
204136,226661,1511747139
8825,4931670,1511917623
919481,924684,1512103893
67983,4027617,1512050888
405875,1578882,1511675890
496206,2906488,1512176573
918355,2133946,1511990108
978305,2585032,1512223854
1016564,1995015,1512293969
857915,2995685,1511757123
217178,2827101,1512059088
85694,2471232,1511573167
73524,3785753,1511762999
936926,3962618,1512270919
956908,1779157,1512225246
350119,3562826,1512234480
448345,1587765,1511758315
127457,835856,1511848971
645752,2648743,1512219189
556908,4625421,1512296510
368969,4006125,1512278167
718985,5006577,1511930156
709550,4296606,1511771963
250195,3594584,1511942324
772409,2326987,1511786125
766578,4479532,1512203695
727348,626085,1512308158
212548,4471581,1511871530
639550,1772295,1511914553
584047,794120,1511966291
484471,1583111,1511932236
686871,4496967,1511969033
465683,5077487,1511575035
672986,1165431,1511955153
906465,4625985,1512145608
913980,236039,1511948772
573579,1351252,1511865267
824566,4691164,1511942526
510598,4790813,1511761497
7591,968182,1511934759
227939,2785671,1512204338
443759,3569850,1511964639
635453,683103,1511963821
636005,2449738,1511875162
661344,2594878,1512312814
358823,2920105,1511656077
548650,2411452,1511793209
930482,2911638,1511954013
382144,1241970,1512026276
580319,3907366,1511678988
81118,2357818,1512303618
748298,1957709,1511837825
618409,2593994,1512106016
102332,1795341,1512244156
863981,3862685,1512060577
43066,560101,1512007859
799937,1168232,1511946797
548223,1055540,1512133474
788291,4304227,1512298833
401078,2868370,1512033422
755559,4635663,1512039422
195142,5145742,1511876301
207324,2557890,1512215910
573753,1415213,1512003662
756795,2929659,1512051208
530469,4032841,1511769819
154321,2013609,1511859128
982444,2020838,1511781329
803453,698059,1511957728
1014498,3012398,1512046345
161047,1579481,1512302503
213606,2594232,1511608509
37842,4615979,1512285250
652030,2879510,1512281182
429683,2094982,1512052745
919666,4587793,1512013024
499909,5080602,1511782119
753645,2847681,1512010926
921121,3893350,1511607654
678033,1087042,1512306398
158640,2031402,1512308017
956171,754608,1511619063
532739,2229846,1512006215
244303,2671083,1512129514
860794,35680,1512214570
500572,3587569,1511753642
885711,75005,1511950637
917350,4231184,1512190393
879497,1717738,1511837663
733301,5134272,1512256672
326531,3721879,1512222945
718671,2780643,1511665209
650531,3644109,1511588523
867571,4872536,1512015914
55711,75503,1512139232
196608,3238501,1512197202
100490,1008535,1512173777
402350,1959781,1511786168
709124,990780,1512284966
384317,634366,1512310897
624504,4792000,1512020842
534172,929135,1512121613
279412,3850544,1511597289
376458,3532260,1512026405
411259,1673997,1511860842
587261,2025863,1512133744
981783,5039643,1511923638
352549,3578525,1511952841
879839,4146421,1512133408
694738,2783437,1511703449
233899,4632372,1512199585
517113,3990291,1511572325
121846,3592393,1511624145
726946,52554,1511952562
2304,2631101,1511662805
841347,933655,1511948088
66964,782859,1512084657
797524,663067,1512276697
43557,623076,1511792683
621902,4223425,1512030302
55299,3950877,1511773173
704901,4674608,1512129385
134589,190105,1511940186
579580,1070654,1512264390
190185,2056122,1511695086
666127,2366987,1511690006
731280,1791882,1511973226
741069,2967742,1511680857
919171,1642273,1512000757
883844,4032418,1512225013
197651,5097298,1512194756
176526,4981044,1511869008
687175,984471,1512034377
77972,366409,1511742065
192696,4604957,1512022177
582734,1608947,1512206357
395692,4207513,1512190492
775623,1217773,1512185875
398294,1240957,1511571544
394842,2068893,1511662829
92214,1275058,1512046066
948013,4848915,1512050219
72619,2474985,1511873261
937969,1129290,1512275477
548268,3122585,1511594439
491818,1558361,1511602181
462603,901148,1511906336
509628,1545448,1511749631
904778,1946871,1512267029
1013193,5067020,1511755387
264764,726663,1511584573
925634,883196,1511664672
1010260,1355829,1512002930
946116,1105071,1512093403
744282,3184544,1511772730
308086,3370339,1511612379
666972,2393060,1512304447
860521,3643674,1512002163
504491,3440597,1511873886
203356,1823881,1511693175
780534,315329,1511824749
741019,602862,1512180653
640858,3203663,1512266161
717675,3463689,1511799137
862278,1237458,1512183007
309143,4763537,1511583340
588042,2143045,1512261524
407911,4274573,1512124666
777672,2648091,1511855466
22839,3020919,1512094386
4932,673866,1511586263
525502,959248,1512308065
131296,96808,1511835690
130246,1944668,1512107070
258487,4061473,1512121693
645567,277635,1511785994
193878,1745980,1511566931
642228,2889630,1511851397
522516,284818,1512044041
604383,3093956,1511853663
348571,5045443,1512103554
291552,451754,1512272338
693853,1476524,1512213419
851247,1331874,1511917414
301399,1626483,1511673365
325118,496154,1512092117
978925,2498125,1512043186
155370,1067874,1512051983
856993,2157985,1512288945
195653,1517929,1512192182
664101,4150970,1511594254
13067,2252681,1512272563
401931,1135348,1512136760
401051,4330469,1511861009
716431,2019882,1512199041
945166,496953,1512031144
710934,2413394,1512118834
716613,619455,1512169939
1016942,5089490,1512266562
745609,3409973,1511852191
752801,3012869,1512172263
30793,4760828,1512285485
1005281,3035313,1511738988
972051,2553012,1511934387
864162,99344,1512277606
766593,3562849,1511944659
454335,2005334,1511697680
157262,2832186,1512030106
653670,4969949,1512052891
715167,4432798,1512229330
118841,2183480,1511779214
123106,96385,1511834014
840004,1181742,1511770057
388595,4740775,1511967391
796304,1499183,1511692400
436834,2767151,1511587289
45348,4969404,1511838748
344149,115955,1512202317
777931,3533068,1512261996
937918,3142142,1511712380
278524,3012546,1512180176
566247,2913169,1511583316
572316,5123544,1512219882
106565,5087849,1511753360
424201,1682557,1512045335
90055,2763041,1511917699
323634,4326390,1512215130
781917,1254821,1512138435
147429,2477307,1512005693
579153,2995799,1511766149
348365,3765865,1511688801
360338,473197,1512141002
364141,1928092,1511606970
1009517,949196,1511573506
226403,1265831,1511788541
873199,2151651,1511657017
659210,3867789,1512114243
584205,1582698,1512130295
318369,1104701,1512225033
1002150,3649485,1511982070
580011,4120296,1512008150
135114,4735283,1512232999
523622,2682528,1511595570
93716,3244515,1511834077
904077,2420954,1511793811
955185,1514728,1512204223
714100,769256,1511932154
275069,2993859,1512281067
322087,3012058,1511847758
274968,2379347,1511587310
294046,524535,1511686907
379937,1116492,1512169154
6962,1684686,1511921366
185828,11195,1512187122
64748,636603,1512306354
666413,2379223,1511926715
860787,3980717,1512178185
958613,253961,1511879858
890380,1461969,1511957598
80076,4024409,1511952964
726593,2417665,1511937260
404838,5065287,1511848219
497607,107619,1512037316
824065,2425933,1512015744
442804,2599220,1511845783
473213,580724,1512297561
380999,4496488,1512287568
290671,1921762,1512306442
472752,4590036,1512285192
84976,419325,1511952655
245546,1407999,1512022132
1016516,3439173,1512126364
55071,2839336,1512258265
146830,867851,1511692127
324677,4170059,1511696148
894725,4263070,1511599807
377193,4893807,1512271761
544546,219239,1511704321
210570,4159215,1511860278
215373,4537307,1512169870
263103,1072055,1512259679
718410,439412,1511581694
812495,2220856,1511582034
461526,397331,1512033658
36156,3549002,1511789021
423521,991503,1512216458
642798,5138284,1511851845
923746,565305,1512221285
603725,523632,1512204093
608452,1486733,1511956519
801708,3518544,1511607625
620512,3904124,1511882302
268707,5112799,1512271223
617230,4835580,1511669721
603349,2381129,1511966010
394755,262973,1511791749
999281,1567844,1512271103
888345,3903789,1511948797
427861,4086418,1511938548
57987,1054605,1511734651
581277,612701,1512286469
88497,422233,1511765961
280683,862889,1511859716
145640,2540468,1512136289
928569,38167,1512313189
91869,1916204,1511941174
688902,2875024,1511772831
867452,4303577,1512200548
474299,1693725,1512311734
64598,4988680,1512225988
647155,451991,1511953109
12273,1402604,1512226064
864942,4487760,1511925224
474065,2291129,1512091912
17402,4621623,1512278931
276194,2279877,1512212034
399671,2988047,1512051790
564070,4626788,1512226976
561271,3737877,1511795637
716165,4867194,1511781198
203731,3148330,1511886026
469900,1624404,1511860392
458222,457731,1512034026
772172,317245,1511862693
932275,2806416,1512305914
297346,2835408,1511957435
261984,3531093,1511952466
867630,1437122,1512130838
907893,3862685,1512117918
647107,4958448,1512313416
28781,1081025,1512306634
70177,2980859,1511970329
690634,4008717,1512313232
930567,1788669,1512209819
855970,2709820,1511955482
830327,642540,1512217364
119746,5037011,1512008640
668007,1347719,1511805797
217473,1360973,1512014568
577199,160216,1511757164
748265,4274834,1511752084
442950,2685791,1512142067
416452,3064165,1511707409
567864,1075093,1511707103
363860,1857309,1511619608
32608,4129797,1512259064
